Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Tweet Coordinates,Place Info,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id Str,Quote Status Bool,entities,URL,Hashtags,Video
"Who's this❓

#UCL https://t.co/1uW5fglDzh",11/04/2022 16:36,1.51356E+18,ChampionsLeague,,,157,5018,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [13, 17]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513553018964295680, 'id_str': '1513553018964295680', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/FQE4c5wWQAAtlSr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FQE4c5wWQAAtlSr.jpg', 'url': 'https://t.co/1uW5fglDzh', 'display_url': 'pic.twitter.com/1uW5fglDzh', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513556480976326660/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 453, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1366, 'h': 2048, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513556480976326660,UCL,
"When celebrations go wrong 😅

#UCL",11/04/2022 16:32,1.51356E+18,ChampionsLeague,,,123,1485,en,Twitter for Advertisers,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [30, 34]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1513555574948044801,UCL,
"✅ Who's likely to start
✅ Who might be left out 
✅ Who's unavailable

Latest team news &amp; possible line-ups 👇

#UCL",11/04/2022 16:30,1.51355E+18,ChampionsLeague,,,50,953,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [114, 118]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1513554972318867458,UCL,
"Alisson Becker 😮

@LFC | #UCL https://t.co/Q4Mfv3R8Cw",11/04/2022 16:21,1.51355E+18,ChampionsLeague,,,334,4775,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [25, 29]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LFC', 'name': 'Liverpool FC', 'id': 19583545, 'id_str': '19583545', 'indices': [18, 22]}], 'urls': [], 'media': [{'id': 1513473916941000704, 'id_str': '1513473916941000704', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1513473916941000704/img/sP0LM7avYuXMQjRS.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1513473916941000704/img/sP0LM7avYuXMQjRS.jpg', 'url': 'https://t.co/Q4Mfv3R8Cw', 'display_url': 'pic.twitter.com/Q4Mfv3R8Cw', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513552953604456452/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513552953604456452,UCL,TRUE
RT @Nnamdichikee: @ChampionsLeague @PepsiGlobal That courtois save is what I'm talking about!! 🔥,11/04/2022 16:06,1.51355E+18,ChampionsLeague,,,33,0,en,Twitter Web App,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nnamdichikee', 'name': 'Maazi Nnamdi𓃵', 'id': 888829360949649408, 'id_str': '888829360949649408', 'indices': [3, 16]}, {'screen_name': 'ChampionsLeague', 'name': 'UEFA Champions League', 'id': 627673190, 'id_str': '627673190', 'indices': [18, 34]}, {'screen_name': 'PepsiGlobal', 'name': 'Pepsi', 'id': 1169937321640247296, 'id_str': '1169937321640247296', 'indices': [35, 47]}], 'urls': []}",www.twitter.com/championsleague/status/1513549044634853384,,
"Pick 2 players to make the biggest impact in Madrid ✨

#FedExPerformanceZone | @FedExEurope | #UCL https://t.co/D4PnYtCMu1",11/04/2022 16:00,1.51355E+18,ChampionsLeague,,,154,2141,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'FedExPerformanceZone', 'indices': [55, 76]}, {'text': 'UCL', 'indices': [94, 98]}], 'symbols': [], 'user_mentions': [{'screen_name': 'FedExEurope', 'name': 'FedEx Europe', 'id': 407598613, 'id_str': '407598613', 'indices': [79, 91]}], 'urls': [], 'media': [{'id': 1513547356473630726, 'id_str': '1513547356473630726', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/FQEzTTVXoAY5kVz.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FQEzTTVXoAY5kVz.jpg', 'url': 'https://t.co/D4PnYtCMu1', 'display_url': 'pic.twitter.com/D4PnYtCMu1', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513547629074038788/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513547629074038788,"FedExPerformanceZone, UCL",
"🇳🇬 Who are Nigeria's most successful players?

#UCL 

https://t.co/yQBPEf6UlK",11/04/2022 15:55,1.51355E+18,ChampionsLeague,,,102,1215,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [47, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/yQBPEf6UlK', 'expanded_url': 'https://www.uefa.com/uefachampionsleague/news/0256-0e928b07e0dc-492df9ea456c-1000--top-scorers-most-appearances-uefa-champions-league-successes-wh/?utm_campaign=ucl-editorial-ongoin&utm_content=_&utm_medium=social&utm_source=twitter', 'display_url': 'uefa.com/uefachampionsl…', 'indices': [54, 77]}]}",www.twitter.com/championsleague/status/1513546163156357120,UCL,
"Making the difference on the biggest stage 👊

Introducing the first-leg changemakers...

#UCLchangemakers |… https://t.co/hpDCG5mgNP",11/04/2022 15:21,1.51354E+18,ChampionsLeague,,,97,1276,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCLchangemakers', 'indices': [89, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/hpDCG5mgNP', 'expanded_url': 'https://twitter.com/i/web/status/1513537724279660547', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [109, 132]}]}",www.twitter.com/championsleague/status/1513537724279660547,UCLchangemakers,
"Who are you bringing in this week? 🤷‍♂️

#UCLfantasy | @playstationEU",11/04/2022 14:53,1.51353E+18,ChampionsLeague,,,78,1274,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCLfantasy', 'indices': [41, 52]}], 'symbols': [], 'user_mentions': [{'screen_name': 'PlayStationEU', 'name': 'PlayStation Europe', 'id': 36969785, 'id_str': '36969785', 'indices': [55, 69]}], 'urls': []}",www.twitter.com/championsleague/status/1513530578221547523,UCLfantasy,
"💎 Dybala double #OTD in 2017 ⚽️⚽️

#UCL https://t.co/5xV6MffxK4",11/04/2022 13:40,1.51351E+18,ChampionsLeague,,,383,3672,cs,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'OTD', 'indices': [16, 20]}, {'text': 'UCL', 'indices': [35, 39]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513512029780389889, 'id_str': '1513512029780389889', 'indices': [40, 63], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1513512029780389889/pu/img/_5viECr0w-wE-n_s.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1513512029780389889/pu/img/_5viECr0w-wE-n_s.jpg', 'url': 'https://t.co/5xV6MffxK4', 'display_url': 'pic.twitter.com/5xV6MffxK4', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513512311469842435/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513512311469842435,"OTD, UCL",TRUE
"Who's behind the ball? 🧐

#UCL https://t.co/kgWBuUm1IQ",11/04/2022 13:18,1.51351E+18,ChampionsLeague,,,219,7533,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [26, 30]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513506726833709061, 'id_str': '1513506726833709061', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/media/FQEOWWIWYAUjVag.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FQEOWWIWYAUjVag.jpg', 'url': 'https://t.co/kgWBuUm1IQ', 'display_url': 'pic.twitter.com/kgWBuUm1IQ', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513506844156870670/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513506844156870670,UCL,
"Emphatic finish ✔️
Delicious assist ✔️

#UCL legend Clarence Seedorf on this day in 2007 🙌 https://t.co/9Av8PoTxAT",11/04/2022 12:59,1.5135E+18,ChampionsLeague,,,114,1352,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [40, 44]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513501696202264583, 'id_str': '1513501696202264583', 'indices': [91, 114], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1513501696202264583/pu/img/3Pj_g1RNAxMD7OTB.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1513501696202264583/pu/img/3Pj_g1RNAxMD7OTB.jpg', 'url': 'https://t.co/9Av8PoTxAT', 'display_url': 'pic.twitter.com/9Av8PoTxAT', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513501955393478665/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513501955393478665,UCL,TRUE
"What's your best Anfield memory? 🤷

#StadiumStopover | @ExpediaUK | #UCL https://t.co/t0HrxzGlUH",11/04/2022 12:04,1.51349E+18,ChampionsLeague,,,76,1034,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'StadiumStopover', 'indices': [36, 52]}, {'text': 'UCL', 'indices': [68, 72]}], 'symbols': [], 'user_mentions': [{'screen_name': 'ExpediaUK', 'name': 'ExpediaUK', 'id': 267777989, 'id_str': '267777989', 'indices': [55, 65]}], 'urls': [], 'media': [{'id': 1513483940740407297, 'id_str': '1513483940740407297', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1513483940740407297/img/tI8ql15-Lg7lthUR.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1513483940740407297/img/tI8ql15-Lg7lthUR.jpg', 'url': 'https://t.co/t0HrxzGlUH', 'display_url': 'pic.twitter.com/t0HrxzGlUH', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513488229491695618/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513488229491695618,"StadiumStopover, UCL",TRUE
"😬 City protecting one-goal lead at Atleti
⏲️ Bayern have 90 minutes to put things right
🔴 Liverpool out to end Benf… https://t.co/jTbObCd2of",11/04/2022 11:41,1.51348E+18,ChampionsLeague,,,94,1623,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jTbObCd2of', 'expanded_url': 'https://twitter.com/i/web/status/1513482257599811586', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1513482257599811586,,
"Ibrahima Konaté 😳

@LFC | #UCL https://t.co/tL2uKuTPUc",11/04/2022 11:12,1.51348E+18,ChampionsLeague,,,285,4139,und,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [26, 30]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LFC', 'name': 'Liverpool FC', 'id': 19583545, 'id_str': '19583545', 'indices': [19, 23]}], 'urls': [], 'media': [{'id': 1513473916936798212, 'id_str': '1513473916936798212', 'indices': [31, 54], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1513473916936798212/img/7vpWPJAEYRBqr7SE.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1513473916936798212/img/7vpWPJAEYRBqr7SE.jpg', 'url': 'https://t.co/tL2uKuTPUc', 'display_url': 'pic.twitter.com/tL2uKuTPUc', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513475018201649158/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513475018201649158,UCL,TRUE
🤔🤔🤔,11/04/2022 10:23,1.51346E+18,ChampionsLeague,,,46,637,und,Twitter Web App,1.51346E+18,627673190,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1513462730765778947,,
"🤔 Top performer this weekend? 

Darwin Núñez ⚽️⚽️⚽️
Kevin De Bruyne ⚽️
Sadio Mané ⚽️
Mason Mount ⚽️⚽️🅰️

#UCL https://t.co/3zemFZzsEQ",11/04/2022 10:19,1.51346E+18,ChampionsLeague,,,136,3226,cy,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [105, 109]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513459700888649728, 'id_str': '1513459700888649728', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/FQDjlE1WQAA3I3F.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FQDjlE1WQAA3I3F.jpg', 'url': 'https://t.co/3zemFZzsEQ', 'display_url': 'pic.twitter.com/3zemFZzsEQ', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513461775320203265/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513461775320203265,UCL,
"Thiago Alcántara: ""The most important thing in football is that you can think fast"" 🧠

@Thiago6 | #HBD | #UCL https://t.co/13jP552wXq",11/04/2022 10:00,1.51346E+18,ChampionsLeague,,,327,3373,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'HBD', 'indices': [98, 102]}, {'text': 'UCL', 'indices': [105, 109]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Thiago6', 'name': 'Thiago Alcantara', 'id': 152987149, 'id_str': '152987149', 'indices': [87, 95]}], 'urls': [], 'media': [{'id': 1513447836045787140, 'id_str': '1513447836045787140', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1513447836045787140/img/8Mcs1lpJJzvtBQF-.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1513447836045787140/img/8Mcs1lpJJzvtBQF-.jpg', 'url': 'https://t.co/13jP552wXq', 'display_url': 'pic.twitter.com/13jP552wXq', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513456827584978944/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513456827584978944,"HBD, UCL",TRUE
"Thiago Alcántara 🥳

2⃣0⃣2⃣0⃣🏆
2⃣0⃣2⃣2⃣❓

#HBD | #UCL https://t.co/BTGlHJI40k",11/04/2022 09:52,1.51345E+18,ChampionsLeague,,,320,7569,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'HBD', 'indices': [41, 45]}, {'text': 'UCL', 'indices': [48, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513454625189515271, 'id_str': '1513454625189515271', 'indices': [53, 76], 'media_url': 'http://pbs.twimg.com/media/FQDe9oYX0Acx8g4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FQDe9oYX0Acx8g4.jpg', 'url': 'https://t.co/BTGlHJI40k', 'display_url': 'pic.twitter.com/BTGlHJI40k', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513454884435156994/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1617, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 947, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 537, 'h': 680, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513454884435156994,"HBD, UCL",
"🏆 Who will go all the way?
Plot the road to the final 👇

#UCL",11/04/2022 09:18,1.51345E+18,ChampionsLeague,,,145,2092,en,Twitter for Advertisers.,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [57, 61]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1513446255380336645,UCL,
"Over and over again 🤤

Happy birthday, @Thiago6! 🎂

#UCL https://t.co/uPUwcOq4uf",11/04/2022 09:12,1.51344E+18,ChampionsLeague,,,703,8546,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [52, 56]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Thiago6', 'name': 'Thiago Alcantara', 'id': 152987149, 'id_str': '152987149', 'indices': [39, 47]}], 'urls': [], 'media': [{'id': 1464182421113344000, 'id_str': '1464182421113344000', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1464182421113344000/img/oMAREetemOQDC7lK.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1464182421113344000/img/oMAREetemOQDC7lK.jpg', 'url': 'https://t.co/uPUwcOq4uf', 'display_url': 'pic.twitter.com/uPUwcOq4uf', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513444798274883588/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513444798274883588,UCL,TRUE
"🔝 Who's the best player in the world right now?

#UCL",11/04/2022 08:30,1.51343E+18,ChampionsLeague,,,573,14353,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [49, 53]}], 'symbols': [], 'user_mentions': [], 'urls': []}",www.twitter.com/championsleague/status/1513434175487029254,UCL,
"It's crunch time 😬
👀 Pick four to progress...

#UCL https://t.co/ypTGpfvk5z",11/04/2022 08:00,1.51343E+18,ChampionsLeague,,,674,6313,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [47, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513259963614912517, 'id_str': '1513259963614912517', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/FQAt61gWYAU2i5J.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FQAt61gWYAU2i5J.jpg', 'url': 'https://t.co/ypTGpfvk5z', 'display_url': 'pic.twitter.com/ypTGpfvk5z', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513426626964602881/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513426626964602881,UCL,
"Sensational first touch! 🤤
Gerard Moreno 😎

@VillarrealCFen | #UCL https://t.co/wo44EVpAAr",10/04/2022 18:10,1.51322E+18,ChampionsLeague,,,178,2465,en,Twitter Media Studio,,,FALSE,"{'hashtags': [{'text': 'UCL', 'indices': [62, 66]}], 'symbols': [], 'user_mentions': [{'screen_name': 'VillarrealCFen', 'name': 'Villarreal CF English', 'id': 897835521115815936, 'id_str': '897835521115815936', 'indices': [44, 59]}], 'urls': [], 'media': [{'id': 1513217369468026887, 'id_str': '1513217369468026887', 'indices': [67, 90], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1513217369468026887/img/fNay76VtoelUx6cV.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1513217369468026887/img/fNay76VtoelUx6cV.jpg', 'url': 'https://t.co/wo44EVpAAr', 'display_url': 'pic.twitter.com/wo44EVpAAr', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513217752487673861/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513217752487673861,UCL,TRUE
"Manchester City remain a point clear of Liverpool in the Premier League. 🔵🔴

Will either of them lift the Champions… https://t.co/iO9L6TXtRE",10/04/2022 18:04,1.51322E+18,ChampionsLeague,,,201,3156,en,Twitter Web App,,,FALSE,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/iO9L6TXtRE', 'expanded_url': 'https://twitter.com/i/web/status/1513216376508502023', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}",www.twitter.com/championsleague/status/1513216376508502023,,
"Happy birthday, Andreas Christensen! 🎉

#HBD | #UCL https://t.co/KDULOAma0F",10/04/2022 15:29,1.51318E+18,ChampionsLeague,,,144,2502,en,Twitter Web App,,,FALSE,"{'hashtags': [{'text': 'HBD', 'indices': [40, 44]}, {'text': 'UCL', 'indices': [47, 51]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1513168533823406081, 'id_str': '1513168533823406081', 'indices': [52, 75], 'media_url': 'http://pbs.twimg.com/media/FP_aw6_XwAE0Ev8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FP_aw6_XwAE0Ev8.jpg', 'url': 'https://t.co/KDULOAma0F', 'display_url': 'pic.twitter.com/KDULOAma0F', 'expanded_url': 'https://twitter.com/ChampionsLeague/status/1513177231945871366/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}}}]}",www.twitter.com/championsleague/status/1513177231945871366,"HBD, UCL",
